Description,Price,Rating,Review Count,Product URL
Returnal - PlayStation 5,"3,99 €","4,5 su 5 stelle",Returnal - PlayStation 5,https://www.amazon.it//Sony-Returnal-PlayStation-5/dp/B08QP977BD/ref=sr_1_110?keywords=ps5&qid=1652351379&sr=8-110
"Buluri Supporto PS5 con Ventola di Raffreddamento e Ricarica Controller PS5, PS5 Supporto Verticale con Indicatori LED e Conservazione per 10 Giochi, per PlayStation 5 Console","3,99 €","4,6 su 5 stelle","Buluri Supporto PS5 con Ventola di Raffreddamento e Ricarica Controller PS5, PS5 Supporto Verticale con Indicatori LED e Conservazione per 10 Giochi, per PlayStation 5 Console",https://www.amazon.it//Supporto-Verticale-raffreddamento-controller-archiviazione/dp/B08CRSR129/ref=sr_1_111?keywords=ps5&qid=1652351379&sr=8-111
"Turtle Beach Stealth 700 Gen 2 Cuffie Gaming Wireless, PS4 e PS5","51,15 €","4,2 su 5 stelle","Turtle Beach Stealth 700 Gen 2 Cuffie Gaming Wireless, PS4 e PS5",https://www.amazon.it//Turtle-Beach-Stealth-Cuffie-Gaming/dp/B08D45GCMJ/ref=sr_1_112?keywords=ps5&qid=1652351379&sr=8-112
Immortals Fenyx Rising PS5,"9,98 €","4,3 su 5 stelle",Immortals Fenyx Rising PS5,https://www.amazon.it//Ubisoft-Spa-Socio-Unico-Immortals/dp/B08PW2XF2Z/ref=sr_1_113?keywords=ps5&qid=1652351379&sr=8-113
Metro Exodus. Complete Edition Ps5,"4,99 €","4,4 su 5 stelle",Metro Exodus. Complete Edition Ps5,https://www.amazon.it//Metro-Exodus-Complete-Edition-Ps5/dp/B0957QK13H/ref=sr_1_114?keywords=ps5&qid=1652351379&sr=8-114
Hunting Simulator 2 PS5 - PlayStation 5,"4,98 €","3,8 su 5 stelle",Hunting Simulator 2 PS5 - PlayStation 5,https://www.amazon.it//NACON-Hunting-Simulator-PS5-PlayStation/dp/B08QX1MZWM/ref=sr_1_115?keywords=ps5&qid=1652351379&sr=8-115
PlayVital Adesivo Skin per ps5 Console&Controller&Telecomando&Cuffie&Base di Ricarica Cover Sticker Decal Vinile per ps5 Digital Edition-Onde Enormi,"2,99 €","3,8 su 5 stelle",PlayVital Adesivo Skin per ps5 Console&Controller&Telecomando&Cuffie&Base di Ricarica Cover Sticker Decal Vinile per ps5 Digital Edition-Onde Enormi,https://www.amazon.it//playvital-Adesivo-Controller-Telecomando-Ricarica/dp/B09FXC6583/ref=sr_1_116?keywords=ps5&qid=1652351379&sr=8-116
"sciuU Supporto da Parete compatibile con PS5 Playstation 5 Disc / Digitale Edition, Accessori Piastra Metallico Addensato ad Alta Resistenza, Base staffa Bracket Verticale for PS 5 Console, Bianco","9,99 €","4,7 su 5 stelle","sciuU Supporto da Parete compatibile con PS5 Playstation 5 Disc / Digitale Edition, Accessori Piastra Metallico Addensato ad Alta Resistenza, Base staffa Bracket Verticale for PS 5 Console, Bianco",https://www.amazon.it//sciuU-compatibile-Playstation-Accessori-Resistenza/dp/B09416DZWC/ref=sr_1_117?keywords=ps5&qid=1652351379&sr=8-117
Far Cry 6 Limited Edition Ps5 - Esclusiva Amazon - Playstation 5,"7,99 €","4,4 su 5 stelle",Far Cry 6 Limited Edition Ps5 - Esclusiva Amazon - Playstation 5,https://www.amazon.it//Far-Cry-Limited-Ps5-Playstation/dp/B09B1HJQZ1/ref=sr_1_118?keywords=ps5&qid=1652351379&sr=8-118
"ASTRO Adaptador HDMI para PS5, Extractor de Audio HDMI 4K a SPDIF TOSLINK óptico, Compatible con estación base A50, Auriculares con micrófono A20 para gaming en PlayStation 5","9,90 €","4,4 su 5 stelle","ASTRO Adaptador HDMI para PS5, Extractor de Audio HDMI 4K a SPDIF TOSLINK óptico, Compatible con estación base A50, Auriculares con micrófono A20 para gaming en PlayStation 5",https://www.amazon.it//ASTRO-Adaptador-Compatible-Auriculares-PlayStation/dp/B07W5JKBMG/ref=sr_1_119?keywords=ps5&qid=1652351379&sr=8-119
EMPIRE GAMING -Cuffie Gamer Dark Rainbow G-HD10 -Compatibile PS4/PS5/Xbox Series/Smartphone/Tablet/PC/Mac -Multipiattaforma -Audio Stereo ad Alta Definizione -Micro Flessibile Omnidirezionale,"2,99 €","4,3 su 5 stelle",EMPIRE GAMING -Cuffie Gamer Dark Rainbow G-HD10 -Compatibile PS4/PS5/Xbox Series/Smartphone/Tablet/PC/Mac -Multipiattaforma -Audio Stereo ad Alta Definizione -Micro Flessibile Omnidirezionale,https://www.amazon.it//EMPIRE-GAMING-Multipiattaforma-Definizione-Omnidirezionale/dp/B08D3VLMLM/ref=sr_1_120?keywords=ps5&qid=1652351379&sr=8-120
"YWZQ Pattern Anime per PS5 Digital Edition Vinyl Skin Sticker Decalcomania per Playstation 5 Console e Controller Pellicola Protettiva per la Pelle autoadesiva,0246","2,39 €","5,0 su 5 stelle","YWZQ Pattern Anime per PS5 Digital Edition Vinyl Skin Sticker Decalcomania per Playstation 5 Console e Controller Pellicola Protettiva per la Pelle autoadesiva,0246",https://www.amazon.it//YWZQ-Decalcomania-Playstation-Controller-autoadesiva/dp/B08Z7WJMTT/ref=sr_1_121?keywords=ps5&qid=1652351379&sr=8-121
"ElecGear PS5 Auto Ventola di Raffreddamento Esterna, USB Turbo Cooler Radiatore di Scarico Automatico Controllato dal Sensore di Temperatura per PlayStation 5 Ultra HD e Digital","1,98 €","4,3 su 5 stelle","ElecGear PS5 Auto Ventola di Raffreddamento Esterna, USB Turbo Cooler Radiatore di Scarico Automatico Controllato dal Sensore di Temperatura per PlayStation 5 Ultra HD e Digital",https://www.amazon.it//ElecGear-Raffreddamento-Controllato-Temperatura-PlayStation/dp/B09K4JDYMF/ref=sr_1_122?keywords=ps5&qid=1652351379&sr=8-122
WRC 4 [Edizione: Francia],"9,36 €","3,5 su 5 stelle",WRC 4 [Edizione: Francia],https://www.amazon.it//Big-Ben-WRC-Edizione-Francia/dp/B00FC1UHH8/ref=sr_1_123?keywords=ps5&qid=1652351379&sr=8-123
Far Cry 6 Gold Edition PS5 - Gold,"6,99 €","4,8 su 5 stelle",Far Cry 6 Gold Edition PS5 - Gold,https://www.amazon.it//Far-Cry-Gold-PS5/dp/B09GBRD4QC/ref=sr_1_124?keywords=ps5&qid=1652351379&sr=8-124
eXtremeRate RGB LED Striscia Luminosa per ps5 Console Multicolore Decorativo Luci Nastro Adesivo Flessibile DIY Kit per ps5 Console con IR Telecomando-7 colori 29 effetti,"8,99 €","4,5 su 5 stelle",eXtremeRate RGB LED Striscia Luminosa per ps5 Console Multicolore Decorativo Luci Nastro Adesivo Flessibile DIY Kit per ps5 Console con IR Telecomando-7 colori 29 effetti,https://www.amazon.it//eXtremeRate-PlayStation-Multicolore-Decorativo-Telecomando-7/dp/B097MP6MHY/ref=sr_1_125?keywords=ps5&qid=1652351379&sr=8-125
"Thrustmaster T-GT II PACK, Volante, PS5, PS4, PC, Force Feedback in Tempo Reale, Motore Brushless da 40 watt, Sistema a Doppia Cinghia, Tecnologia Magnetica, Volante Intercambiabile","99,99 €","4,8 su 5 stelle","Thrustmaster T-GT II PACK, Volante, PS5, PS4, PC, Force Feedback in Tempo Reale, Motore Brushless da 40 watt, Sistema a Doppia Cinghia, Tecnologia Magnetica, Volante Intercambiabile",https://www.amazon.it//Thrustmaster-Brushless-Tecnologia-Magnetica-Intercambiabile/dp/B09834HL7F/ref=sr_1_126?keywords=ps5&qid=1652351379&sr=8-126
Final Fantasy VII Remake - Intergrade - PlayStation5,"9,90 €","4,7 su 5 stelle",Final Fantasy VII Remake - Intergrade - PlayStation5,https://www.amazon.it//Final-Fantasy-VII-Remake-PlayStation5/dp/B08XS4X7Q8/ref=sr_1_127?keywords=ps5&qid=1652351379&sr=8-127
DR1TECH Shock Pad Controller per PS4 / PS3 Wireless | Joystick Gaming DESIGN NEXT-GEN compatibile con PS5/PC/IOS | Touch Pad Capacitivo e Doppia Vibrazione (Bianco),"9,99 €","3,9 su 5 stelle",DR1TECH Shock Pad Controller per PS4 / PS3 Wireless | Joystick Gaming DESIGN NEXT-GEN compatibile con PS5/PC/IOS | Touch Pad Capacitivo e Doppia Vibrazione (Bianco),https://www.amazon.it//DR1TECH-Controller-compatibile-Playstation-Capacitivo/dp/B09GPGWV2W/ref=sr_1_128?keywords=ps5&qid=1652351379&sr=8-128
"OIVO Supporto PS5 con Ventola di Raffreddamento e Ricarica Controller PS5, PS5 Supporto Verticale con Disco Rigido e Slot Remoto per Playstation 5, Accessori PS5 con 14 Slot di Gioco a Retrattile","8,99 €","4,5 su 5 stelle","OIVO Supporto PS5 con Ventola di Raffreddamento e Ricarica Controller PS5, PS5 Supporto Verticale con Disco Rigido e Slot Remoto per Playstation 5, Accessori PS5 con 14 Slot di Gioco a Retrattile",https://www.amazon.it//OIVO-Raffreddamento-Controller-Playstation-Retrattile/dp/B09J4GJHNR/ref=sr_1_129?keywords=ps5&qid=1652351379&sr=8-129
eXtremeRate PlayVital Grip Adesivo per ps5 Controller Adesivi Impugnature Maniglia Skin Gomma Antiscivolo per ps5 Joystick(Nero),"3,99 €","4,1 su 5 stelle",eXtremeRate PlayVital Grip Adesivo per ps5 Controller Adesivi Impugnature Maniglia Skin Gomma Antiscivolo per ps5 Joystick(Nero),https://www.amazon.it//eXtremeRate-Controller-Impugnature-Antiscivolo-PlayStation/dp/B08ML4WGBQ/ref=sr_1_130?keywords=ps5&qid=1652351379&sr=8-130
Tour de France 2022 - PS5,"9,99 €",,Tour de France 2022 - PS5,https://www.amazon.it//Tour-de-France-2022-PS5/dp/B09Y94GLNR/ref=sr_1_131?keywords=ps5&qid=1652351379&sr=8-131
F1 2021 - PS5,"9,99 €","4,7 su 5 stelle",F1 2021 - PS5,https://www.amazon.it//Electronic-Arts-F1-2021-PS5/dp/B092JZ27B6/ref=sr_1_132?keywords=ps5&qid=1652351379&sr=8-132
Stranger of Paradise Final Fantasy Origin - Playstation 5,"9,95 €","3,8 su 5 stelle",Stranger of Paradise Final Fantasy Origin - Playstation 5,https://www.amazon.it//Stranger-Paradise-Final-Fantasy-Origin/dp/B09HR82JF7/ref=sr_1_133?keywords=ps5&qid=1652351379&sr=8-133
"Nintendo Switch - Grigio - Switch [ed. 2019], Schermo da 6,2 pollici","67,00 €","4,7 su 5 stelle","Nintendo Switch - Grigio - Switch [ed. 2019], Schermo da 6,2 pollici",https://www.amazon.it//Nintendo-Switch-Grigio-ed-2019/dp/B07W13KJZC/ref=sr_1_134?keywords=ps5&qid=1652351379&sr=8-134
Riders Republic Limited PS5 - Esclusiva Amazon - PlayStation 5,"2,99 €","4,5 su 5 stelle",Riders Republic Limited PS5 - Esclusiva Amazon - PlayStation 5,https://www.amazon.it//Riders-Republic-Limited-PS5-PlayStation/dp/B09B1L4Z2M/ref=sr_1_135?keywords=ps5&qid=1652351379&sr=8-135
DolDer PS5 - Skin adesiva per console Sony PS5 e 2 controller Dualshock 0811,"9,80 €","3,7 su 5 stelle",DolDer PS5 - Skin adesiva per console Sony PS5 e 2 controller Dualshock 0811,https://www.amazon.it//DolDer-PS5-adesiva-controller-Dualshock/dp/B092CQMPVJ/ref=sr_1_136?keywords=ps5&qid=1652351379&sr=8-136
Mcbazel Vertical LED Lighting Stand Base for PS5 Console Supporta 7 colori e 4 modalità luce per Playstation 5,"5,99 €","4,0 su 5 stelle",Mcbazel Vertical LED Lighting Stand Base for PS5 Console Supporta 7 colori e 4 modalità luce per Playstation 5,https://www.amazon.it//Mcbazel-Vertical-Lighting-Supporta-Playstation/dp/B099NG63P4/ref=sr_1_137?keywords=ps5&qid=1652351379&sr=8-137
"Ricarica PS4, ECHTPower Controller PS4 Base di Ricarica Stazione di Ricarica per Sony Playstation4 Controller Wireless / Slim / Pro (Verde LED con Alimentatore)",/A,"4,6 su 5 stelle","Ricarica PS4, ECHTPower Controller PS4 Base di Ricarica Stazione di Ricarica per Sony Playstation4 Controller Wireless / Slim / Pro (Verde LED con Alimentatore)",https://www.amazon.it//ECHTPower-Caricatore-Controller-Ricarica-Indicatore/dp/B08PCMKR2C/ref=sr_1_138?keywords=ps5&qid=1652351379&sr=8-138
"OIVO PS5 Supporto Orizzontale, Supporto per PS5 Compatibile con Playstation 5 Console Disc & Digital Editions con Fissaggio a Vite - Bianco","1,99 €","4,5 su 5 stelle","OIVO PS5 Supporto Orizzontale, Supporto per PS5 Compatibile con Playstation 5 Console Disc & Digital Editions con Fissaggio a Vite - Bianco",https://www.amazon.it//OIVO-Supporto-Orizzontale-Compatibile-Playstation-Fissaggio/dp/B09KLKJSQM/ref=sr_1_139?keywords=ps5&qid=1652351379&sr=8-139
DR1TECH GameBat Batteria per DualSense PS5 1500 mAh Ergonomica Bianca | Raddoppia il tuo Tempo di Gioco | Smart Safe Battery,"7,17 €","3,6 su 5 stelle",DR1TECH GameBat Batteria per DualSense PS5 1500 mAh Ergonomica Bianca | Raddoppia il tuo Tempo di Gioco | Smart Safe Battery,https://www.amazon.it//DR1TECH-Batteria-DualSense-Ergonomica-Raddoppia/dp/B09GG5JVT4/ref=sr_1_140?keywords=ps5&qid=1652351379&sr=8-140
"Cuffie Gaming PS4 con Microfono, Cuffie Gaming PS5 PC con 50mm Altoparlante Bass Stereo RGB LED per Xbox One Mac","2,09 €","4,5 su 5 stelle","Cuffie Gaming PS4 con Microfono, Cuffie Gaming PS5 PC con 50mm Altoparlante Bass Stereo RGB LED per Xbox One Mac",https://www.amazon.it//Cuffie-Gaming-Microfono-Altoparlante-Stereo/dp/B09L8B57TT/ref=sr_1_141?keywords=ps5&qid=1652351379&sr=8-141
"Playstation Icons Boys Long Pigiamas Set | Merchandise Ufficiale | PS4 PS5 Gamer Geschenke, Schule Jungen Pjs, Kinderkleidung, Kindergeburtstags-Geschenk-Idee",/A,"4,4 su 5 stelle","Playstation Icons Boys Long Pigiamas Set | Merchandise Ufficiale | PS4 PS5 Gamer Geschenke, Schule Jungen Pjs, Kinderkleidung, Kindergeburtstags-Geschenk-Idee",https://www.amazon.it//Playstation-Articoli-Maschile-Compleanno-Capretti/dp/B08MBH835Q/ref=sr_1_142?keywords=ps5&qid=1652351379&sr=8-142
Sony PS5 Console Standard Edition 825GB White Europa,/A,"4,6 su 5 stelle",Sony PS5 Console Standard Edition 825GB White Europa,https://www.amazon.it//Sony-Console-Standard-825GB-Europa/dp/B08LLZ2CWD/ref=sr_1_143?keywords=ps5&qid=1652351379&sr=8-143
Mcbazel Ricarica PS5 Controller Dock station di ricarica Ricarica rapida con indicatori luminosi a LED Cavo di ricarica USB/ Tri-protection,"0,90 €","4,5 su 5 stelle",Mcbazel Ricarica PS5 Controller Dock station di ricarica Ricarica rapida con indicatori luminosi a LED Cavo di ricarica USB/ Tri-protection,https://www.amazon.it//Mcbazel-Ricarica-Controller-indicatori-Tri-protection/dp/B0915S5C82/ref=sr_1_144?keywords=ps5&qid=1652351379&sr=8-144
Mcbazel Ricarica PS5 Controller Dock station di ricarica Ricarica rapida con indicatori luminosi a LED Cavo di ricarica USB/ Tri-protection,"0,90 €","4,5 su 5 stelle",Mcbazel Ricarica PS5 Controller Dock station di ricarica Ricarica rapida con indicatori luminosi a LED Cavo di ricarica USB/ Tri-protection,https://www.amazon.it//Mcbazel-Ricarica-Controller-indicatori-Tri-protection/dp/B0915S5C82/ref=sr_1_145?keywords=ps5&qid=1652351381&sr=8-145
"OIVO Supporto PS5 con Ventola di Raffreddamento e Supporto per Cuffie, Ventola PS5 Raffreddamento con Ricarica Controller PS5 per Playstation 5, Accessori PS5 per Console PS5 con 15 Slot di Gioco","0,59 €","4,3 su 5 stelle","OIVO Supporto PS5 con Ventola di Raffreddamento e Supporto per Cuffie, Ventola PS5 Raffreddamento con Ricarica Controller PS5 per Playstation 5, Accessori PS5 per Console PS5 con 15 Slot di Gioco",https://www.amazon.it//OIVO-Raffreddamento-Controller-Playstation-Accessori/dp/B093FJGYSR/ref=sr_1_146?keywords=ps5&qid=1652351381&sr=8-146
Hot Wheels Unleashed - Day One Edition [Esclusiva Amazon.it] - PS5,"9,99 €","4,5 su 5 stelle",Hot Wheels Unleashed - Day One Edition [Esclusiva Amazon.it] - PS5,https://www.amazon.it//Hot-Wheels-Unleashed-Esclusiva-Amazon/dp/B08XKQNQT6/ref=sr_1_147?keywords=ps5&qid=1652351381&sr=8-147
"eXtremeRate 2 Paia Anelli di Accento Compatibile con ps5 Controller,Accent Rings Accessorio Pezzo Ricambio per ps5 Joystick-Nero","1,99 €","4,2 su 5 stelle","eXtremeRate 2 Paia Anelli di Accento Compatibile con ps5 Controller,Accent Rings Accessorio Pezzo Ricambio per ps5 Joystick-Nero",https://www.amazon.it//eXtremeRate-Compatibile-Controller-Accessorio-Joystick-Nero/dp/B09H2VBNH3/ref=sr_1_148?keywords=ps5&qid=1652351381&sr=8-148
Resident Evil Village - PlayStation 5,"0,70 €","4,8 su 5 stelle",Resident Evil Village - PlayStation 5,https://www.amazon.it//Resident-Evil-Village-PlayStation-5/dp/B08TRDFZF7/ref=sr_1_149?keywords=ps5&qid=1652351381&sr=8-149
"eXtremeRate Clicky Hair Trigger Kit per ps5 Controller BDM-010/020,Trigger Stop Blocco Grilletti Mouse Click Kit per ps5 Joystick(Versione Tattile)","5,99 €","4,4 su 5 stelle","eXtremeRate Clicky Hair Trigger Kit per ps5 Controller BDM-010/020,Trigger Stop Blocco Grilletti Mouse Click Kit per ps5 Joystick(Versione Tattile)",https://www.amazon.it//eXtremeRate-Controller-Grilletti-Joystick-Versione/dp/B09LTTMYK8/ref=sr_1_150?keywords=ps5&qid=1652351381&sr=8-150
"NexiGo Supporto Verticale con Supporto per Auricolare e Adattatore CA per PS5 Console, Caricatore a Doppio Controller, 3 Livelli di Velocità Delle Ventole Regolabile, 10 Game Rack Organizer, Bianco","6,99 €","4,5 su 5 stelle","NexiGo Supporto Verticale con Supporto per Auricolare e Adattatore CA per PS5 Console, Caricatore a Doppio Controller, 3 Livelli di Velocità Delle Ventole Regolabile, 10 Game Rack Organizer, Bianco",https://www.amazon.it//NexiGo-Auricolare-Adattatore-PS5-Caricatore/dp/B092H73XMW/ref=sr_1_151?keywords=ps5&qid=1652351381&sr=8-151
PlayVital Extension Trigger per ps5 Controller Pulsante Bumper Grilletto Lungo Tasti L1 L2 R1 R2 Prolungamento per ps5 Joystick(2 Paia)-Camaleonte Verde Viola,"3,99 €","4,2 su 5 stelle",PlayVital Extension Trigger per ps5 Controller Pulsante Bumper Grilletto Lungo Tasti L1 L2 R1 R2 Prolungamento per ps5 Joystick(2 Paia)-Camaleonte Verde Viola,https://www.amazon.it//PlayVital-Extension-Controller-Prolungamento-Camaleonte/dp/B09XB2V29G/ref=sr_1_152?keywords=ps5&qid=1652351381&sr=8-152
FIFA 22 Standard Plus - PlayStation 5,"1,99 €","4,6 su 5 stelle", FIFA 22 Standard Plus - PlayStation 5,https://www.amazon.it//FIFA-22-Standard-Plus-PlayStation/dp/B098R67F1V/ref=sr_1_153?keywords=ps5&qid=1652351381&sr=8-153
RGB LED Striscia Luminosa per PlayStation 5 Console Multicolore Decorativo Light Strip Music SYNC Luci Nastro Adesivo Flessibile DIY Kit per PS5 Console con IR Telecomando,"3,99 €","4,6 su 5 stelle",RGB LED Striscia Luminosa per PlayStation 5 Console Multicolore Decorativo Light Strip Music SYNC Luci Nastro Adesivo Flessibile DIY Kit per PS5 Console con IR Telecomando,https://www.amazon.it//PlayStation-Multicolore-Decorativo-Flessibile-Telecomando/dp/B09CTPCJPH/ref=sr_1_154?keywords=ps5&qid=1652351381&sr=8-154
Just Dance 2022 - Playstation 5,"9,98 €","4,7 su 5 stelle",Just Dance 2022 - Playstation 5,https://www.amazon.it//Just-Dance-2022-Playstation-5/dp/B096XY2GTG/ref=sr_1_155?keywords=ps5&qid=1652351381&sr=8-155
PS5 Light Luce LED RGB per PS5 8 colori 400 effetti musica sinc colore cambiando le luci per Playstation 5 Console 5050 RGB DIY decorazione accessori anello luci controllato con APP o IR Remote,"8,99 €","4,5 su 5 stelle",PS5 Light Luce LED RGB per PS5 8 colori 400 effetti musica sinc colore cambiando le luci per Playstation 5 Console 5050 RGB DIY decorazione accessori anello luci controllato con APP o IR Remote,https://www.amazon.it//DOBEWINGDELOU-cambiando-Playstation-decorazione-controllato/dp/B09CNGHMJ3/ref=sr_1_156?keywords=ps5&qid=1652351381&sr=8-156
DR1TECH GameHook5 Supporto Porta Cuffie Gaming per PS5 | DESIGN SAVE YOUR SPACE Stand Antigraffio Ultra Resistente | Accessori per PS5,",99 €","4,7 su 5 stelle",DR1TECH GameHook5 Supporto Porta Cuffie Gaming per PS5 | DESIGN SAVE YOUR SPACE Stand Antigraffio Ultra Resistente | Accessori per PS5,https://www.amazon.it//DR1TECH-GameHook5-Antigraffio-Resistente-Accessori/dp/B09GG5R676/ref=sr_1_157?keywords=ps5&qid=1652351381&sr=8-157
"SteelSeries Arctis 7P+, Wireless Cuffie da gaming , 2.4 GHz senza perdite, 30 ore di durata della batteria, Per PS5, PS4, PC, Mac, Android e Switch, Bianco","97,46 €","4,5 su 5 stelle","SteelSeries Arctis 7P+, Wireless Cuffie da gaming , 2.4 GHz senza perdite, 30 ore di durata della batteria, Per PS5, PS4, PC, Mac, Android e Switch, Bianco",https://www.amazon.it//SteelSeries-Wireless-perdite-batteria-Android/dp/B09GW4KWKM/ref=sr_1_158?keywords=ps5&qid=1652351381&sr=8-158
Deathloop - PlayStation 5,"0,00 €","4,0 su 5 stelle",Deathloop - PlayStation 5,https://www.amazon.it//Bethesda-Deathloop-PlayStation-5/dp/B08P5WVP6G/ref=sr_1_159?keywords=ps5&qid=1652351381&sr=8-159
Watch Dogs Legion PS5 -,"9,98 €","4,6 su 5 stelle",Watch Dogs Legion PS5 -,https://www.amazon.it//Watch-Dogs-Legion-PS5/dp/B093QLNKLZ/ref=sr_1_160?keywords=ps5&qid=1652351381&sr=8-160
"Benazcap PS5 Frontalino Cover Piastra di Ricambio per PlayStation 5 Digital Edition, Piastre Laterali Rigide Antiurto Custodia Pelle per Console Digital Edition PS5 - Nero","9,99 €","4,6 su 5 stelle","Benazcap PS5 Frontalino Cover Piastra di Ricambio per PlayStation 5 Digital Edition, Piastre Laterali Rigide Antiurto Custodia Pelle per Console Digital Edition PS5 - Nero",https://www.amazon.it//Benazcap-PS5-Frontalino-Ricambio-Playstation/dp/B098MDG3FS/ref=sr_1_161?keywords=ps5&qid=1652351381&sr=8-161
Marvel's Guardians of the Galaxy (PlayStation PS5),"0,13 €","4,7 su 5 stelle",Marvel's Guardians of the Galaxy (PlayStation PS5),https://www.amazon.it//Marvels-Guardians-Galaxy-PlayStation-PS5/dp/B096TRWYB5/ref=sr_1_162?keywords=ps5&qid=1652351381&sr=8-162
Oddworld Soulstorm Day One Edition Ps5 - Day-One - Playstation 5,"9,99 €","4,5 su 5 stelle",Oddworld Soulstorm Day One Edition Ps5 - Day-One - Playstation 5,https://www.amazon.it//Oddworld-Soulstorm-Day-One-Ps5/dp/B091GP5GW3/ref=sr_1_163?keywords=ps5&qid=1652351381&sr=8-163
YoRHa Intaglio Laser Cassa Pelle Copertura Silicone Skin Cover Custodia per PS5 Dualsense Controller x 1 (BH Verde) Con PRO Presa del Pollice Thumb Grips x 8,"3,99 €","4,4 su 5 stelle",YoRHa Intaglio Laser Cassa Pelle Copertura Silicone Skin Cover Custodia per PS5 Dualsense Controller x 1 (BH Verde) Con PRO Presa del Pollice Thumb Grips x 8,https://www.amazon.it//YoRHa-Intaglio-Copertura-Dualsense-Controller/dp/B08SJY3YB3/ref=sr_1_164?keywords=ps5&qid=1652351381&sr=8-164
DualSense PS5 Charging Station,"8,94 €","4,8 su 5 stelle",DualSense PS5 Charging Station,https://www.amazon.it//Playstation-9374305-DualSense-Charging-Station/dp/B08HHFKMXB/ref=sr_1_165?keywords=ps5&qid=1652351381&sr=8-165
"Trust Gaming Cuffie PS4, PS5, PlayStation 4/5 GXT 323W Carus con Microfono Flessibile, 3.5 mm Jack, Filo, Over Ear, Controllo del Volume ed Esclusione Audio del Microfono - Bianco","0,67 €","3,7 su 5 stelle","Trust Gaming Cuffie PS4, PS5, PlayStation 4/5 GXT 323W Carus con Microfono Flessibile, 3.5 mm Jack, Filo, Over Ear, Controllo del Volume ed Esclusione Audio del Microfono - Bianco",https://www.amazon.it//Trust-Gaming-PlayStation-Flessibile-Esclusione/dp/B08V5BZNHK/ref=sr_1_166?keywords=ps5&qid=1652351381&sr=8-166
Unravel: Yarny Bundle Ps4 - Bundle - Playstation 4,"2,29 €","4,6 su 5 stelle",Unravel: Yarny Bundle Ps4 - Bundle - Playstation 4,https://www.amazon.it//5035228123410-PS4-Unravel-Yarny-Bundle/dp/B07S9NZ6PL/ref=sr_1_167?keywords=ps5&qid=1652351381&sr=8-167
"FYOUNG Supporto orizzontale per PS5 Disc & Digital Edition con porta USB estesa, base di supporto per PS5 Stand Accessori con antiscivolo Mads","4,56 €","4,8 su 5 stelle","FYOUNG Supporto orizzontale per PS5 Disc & Digital Edition con porta USB estesa, base di supporto per PS5 Stand Accessori con antiscivolo Mads",https://www.amazon.it//FYOUNG-Supporto-orizzontale-Accessori-antiscivolo/dp/B09QFYVFX2/ref=sr_1_168?keywords=ps5&qid=1652351381&sr=8-168
Sword Art Online Alicization Lycoris (PS4) - PlayStation 4 [Edizione: Francia],"8,90 €","4,5 su 5 stelle",Sword Art Online Alicization Lycoris (PS4) - PlayStation 4 [Edizione: Francia],https://www.amazon.it//Sword-Art-Online-Alicization-Lycoris/dp/B082PRJ85X/ref=sr_1_169?keywords=ps5&qid=1652351381&sr=8-169
"PowerA Cavo USB-C per Playstation 5, cavo, USB-C, PS5","4,99 €","4,8 su 5 stelle","PowerA Cavo USB-C per Playstation 5, cavo, USB-C, PS5",https://www.amazon.it//Cavo-PowerA-USB-C-PS5-Fusion/dp/B08XXWBHRH/ref=sr_1_170?keywords=ps5&qid=1652351381&sr=8-170
"Borsa per PS5, Marvelights Playstation 5 Borsa da Viaggio Portatile Borsa a Tracolla Protettiva PlayStation Adatta per Console e Accessori di Sistema PS5/Xbox One X","7,50 €","4,3 su 5 stelle","Borsa per PS5, Marvelights Playstation 5 Borsa da Viaggio Portatile Borsa a Tracolla Protettiva PlayStation Adatta per Console e Accessori di Sistema PS5/Xbox One X",https://www.amazon.it//Marvelights-Playstation-Portatile-Protettiva-PlayStation/dp/B08RBWLGY9/ref=sr_1_171?keywords=ps5&qid=1652351381&sr=8-171
"Supporto Parete per Console PS5 Supporti per 2 Controller & Cuffia, Supporto per Montaggio a Parete PS5 in Metallo Solido con Viti e Foro di Ventilazione Salvaspazio Bianco","5,99 €","4,6 su 5 stelle","Supporto Parete per Console PS5 Supporti per 2 Controller & Cuffia, Supporto per Montaggio a Parete PS5 in Metallo Solido con Viti e Foro di Ventilazione Salvaspazio Bianco",https://www.amazon.it//Supporto-Controller-Montaggio-Ventilazione-Salvaspazio/dp/B09BZFVZBK/ref=sr_1_172?keywords=ps5&qid=1652351381&sr=8-172
MotoGP 22 - Day One Edition PS5 - [Esclusiva Amazon.it],"9,99 €","5,0 su 5 stelle",MotoGP 22 - Day One Edition PS5 - [Esclusiva Amazon.it],https://www.amazon.it//MotoGP-22-Day-Esclusiva-Amazon/dp/B09TLB77QG/ref=sr_1_173?keywords=ps5&qid=1652351381&sr=8-173
Sackboy: A Big Adventure - PS5,"3,99 €","4,7 su 5 stelle",Sackboy: A Big Adventure - PS5,https://www.amazon.it//Sackboy-A-Big-Adventure-PS5/dp/B08JH8WYT7/ref=sr_1_174?keywords=ps5&qid=1652351381&sr=8-174
